username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2016-01-27 13:11;0;0;"@KristinFisher I remember that day. I was at home sick with flu during my senior year of high school.";;@KristinFisher;;"692424791333171200";https://twitter.com/AriesEd68/status/692424791333171200
;2016-01-27 13:10;0;0;"Adams been feeling sick the past few days, my mums been coughing her lungs out and thinks she has the flu , can people stay away from me pls";;;;"692424500311359489";https://twitter.com/puff_pepper/status/692424500311359489
;2016-01-27 13:04;0;0;"@BASportsGuy Guess Zaza has the Draymond flu . Expect a monster game from Draymond. Hope Zaza not to sick to watch from the bench!";;@BASportsGuy;;"692422833440358401";https://twitter.com/golface24/status/692422833440358401
;2016-01-27 13:00;0;0;"5 Tips to Avoid Getting Sick with a Cold or Flu on an Airplane http:// fb.me/yhmAXp6O";;;;"692421956256276480";https://twitter.com/familiesgo/status/692421956256276480
;2016-01-27 13:00;0;0;"I think I'm finally catching this flu that's floating around. I dont want to be sick for my bday.";;;;"692421870482759680";https://twitter.com/SairysDraconis/status/692421870482759680
;2016-01-27 12:58;0;0;"@DanielleM506 Since I got sick on vacation I am petrified of catching a cold or a flu bug now.. #BellLetsTaIk";;@DanielleM506;#BellLetsTaIk;"692421498439532544";https://twitter.com/christyconde/status/692421498439532544
;2016-01-27 12:55;0;1;""This semester is gonna be sick !" *gets flu first week*";;;;"692420605375860736";https://twitter.com/_nickgrim_/status/692420605375860736
;2016-01-27 12:54;0;0;"Dying sick wish this flu would go away";;;;"692420321945784324";https://twitter.com/ambernolan10/status/692420321945784324
;2016-01-27 12:50;0;0;"Blehhh. So over being sick . This stomach flu that's going around is no joke guys...";;;;"692419453955489795";https://twitter.com/BreezysTweets/status/692419453955489795
;2016-01-27 12:46;0;0;"Down with the sickness...aka I'm dying from the flu . — feeling sick";;;;"692418540016660480";https://twitter.com/RyesAsylum/status/692418540016660480
;2016-01-27 12:43;0;0;"Peak flu season is December - February. Remember to replace your toothbrush after being sick ! pic.twitter.com/hC5iRKaEDC";;;;"692417541566775297";https://twitter.com/KirolFamDentist/status/692417541566775297
;2016-01-27 12:38;0;3;"#BellLetsTalk because when I say I was sick , everyone's assumes that means I had the flu";;;#BellLetsTalk;"692416293077651456";https://twitter.com/schliebie5/status/692416293077651456
;2016-01-27 12:36;0;0;"People take sick days when they have a cold or a flu . You can do the same when you're anxious or depressed. #BellLetsTalk";;;#BellLetsTalk;"692416020624084993";https://twitter.com/MrPasqua/status/692416020624084993
;2016-01-27 12:36;1;1;"People take sick days when they have a cold or a flu . You can do the same when you're anxious or depressed. #BellLetsTalk";;;#BellLetsTalk;"692415959324188672";https://twitter.com/MoPas18/status/692415959324188672
;2016-01-27 12:36;6;80;"Morning ! After a week of being sick with the flu , finally starting to feel bettah!! http:// ift.tt/23tIFQG pic.twitter.com/Q3xu0yYDsH";;;;"692415933839712257";https://twitter.com/ImBrettRossi/status/692415933839712257
;2016-01-27 12:33;0;0;""If you have flu in summer, aeee chick yu are really sick . That's a disease not flu 󾌴󾌴󾌴󾌴"";;;;"692415082995826689";https://twitter.com/ShaanikaFab/status/692415082995826689
;2016-01-27 12:32;0;1;"@CornerBakery Thank you. I have the flu so today is a horrible day. I called in a sick day to my kids. #cravechat";;@CornerBakery;#cravechat;"692414928397926400";https://twitter.com/mykidsloveme2/status/692414928397926400
;2016-01-27 12:31;0;0;"Day 2 of what might be flu . First sick day I've taken in over four years. https://www. instagram.com/p/BBDXpSIEg-I/";;;;"692414766560714752";https://twitter.com/RobynMFrancis/status/692414766560714752
;2016-01-27 12:29;0;0;"#BellLetsTalk you dont tell someone w/ the flu "stop being sick , change your attitude & you'll be healthy" so dont do it to the mentally ill";;;#BellLetsTalk;"692414074257285120";https://twitter.com/tay_griffin/status/692414074257285120
;2016-01-27 12:26;1;3;"@spiralbelly the idea is start on Friday. I was going to start last week but I got sick with the flu";;@spiralbelly;;"692413297354764288";https://twitter.com/RevolverCTV/status/692413297354764288
;2016-01-27 12:24;0;1;"@MrFruitYT came home sick with the flu to be greeted to a majestic site pic.twitter.com/3mdOJXzORf";;@MrFruitYT;;"692412886207959040";https://twitter.com/Sveinsc/status/692412886207959040
;2016-01-27 12:24;2;7;"What does a heart attack or stroke feel like? Being sick with the flu . http:// blog.heart.org/?p=22003 #WIHearts pic.twitter.com/Db4rO8fBKB";;;#WIHearts;"692412759095517184";https://twitter.com/AHAWisconsin/status/692412759095517184
;2016-01-27 12:22;0;3;"Sick with the flu on moving day! And I get to sleep on an air mattress for the next week and a half! #blessed";;;#blessed;"692412384594509824";https://twitter.com/juliarachel76/status/692412384594509824
;2016-01-27 12:21;2;1;"#BellLetsTalk because days when my anxiety won't let me out of bed should be as valid as having the flu for calling in sick #EndTheStigma";;;#BellLetsTalk #EndTheStigma;"692412192646393857";https://twitter.com/jennie_gillies/status/692412192646393857
;2016-01-27 12:10;0;2;"Where have I been? Sick with stomach flu . I'll be back soon";;;;"692409368554409984";https://twitter.com/matrexsvigil/status/692409368554409984
;2016-01-27 12:05;0;0;"Flu & Cold Season Series: Let's be honest, no matter how hard we try to avoid getting sick sometimes we just do.... http:// fb.me/2gwYrLCKH";;;;"692408190387015682";https://twitter.com/OmegaAppliances/status/692408190387015682
;2016-01-27 12:04;0;0;"I Am So Sick Like The Flu";;;;"692407899964968960";https://twitter.com/YSNAnt_/status/692407899964968960
;2016-01-27 12:04;0;3;"Didn't get my flu shot this year & have literally been super sick at least 5 times Coincidence? #dying #saveme";;;#dying #saveme;"692407756083474432";https://twitter.com/JordanEliseee/status/692407756083474432
;2016-01-27 12:02;3;18;"telling someone with depression to stop being sad is like telling someone with the flu to stop being sick , it doesn't help #BellLetsTalk";;;#BellLetsTalk;"692407276360056832";https://twitter.com/breestockerr/status/692407276360056832
;2016-01-27 12:01;9;4;"Because you're allowed to call in sick with the flu , but can't call in sick with mental health without judgement #BellLetsTaIk";;;#BellLetsTaIk;"692407135464923136";https://twitter.com/basicallyybritt/status/692407135464923136
;2016-01-27 11:49;1;3;"Told Haylie I was really sick & even with her busy day she managed to bring me home flu meds, candles, blanket, crackers, etc.MY BFF THO";;;;"692404134927036417";https://twitter.com/livia__brown/status/692404134927036417
;2016-01-27 11:47;0;0;"@ryanhopton haven't looked yet Ryan been bit sick with flu no doubt will do something barce team announce";;@ryanhopton;;"692403459304329216";https://twitter.com/NoSandy4OldMen/status/692403459304329216
;2016-01-27 11:44;0;0;"So sick of being in bed, all them times I wish I could stay in it but now after 48 hours I'm done, go away flu";;;;"692402715146715137";https://twitter.com/EmilyFHannigan/status/692402715146715137
;2016-01-27 11:43;0;1;"I feel so sick man fml, getting the flu";;;;"692402677934739456";https://twitter.com/jenniferk___/status/692402677934739456
;2016-01-27 11:43;0;0;"My hubs has been home sick for almost two weeks. Flu and then pneumonia.... I work from home—normally. Needless... http:// fb.me/HGfJspME";;;;"692402562964836353";https://twitter.com/freya_barker/status/692402562964836353
;2016-01-27 11:42;0;0;"I think its only fair that woman start using the term man flu aswell when they are sick .";;;;"692402427748859904";https://twitter.com/Pixi_Jen/status/692402427748859904
;2016-01-27 11:41;0;0;"Really hate falling sick ! Hate having flu ! Not even joking";;;;"692402126811709446";https://twitter.com/Soneeeekyuuu/status/692402126811709446
;2016-01-27 11:40;0;1;"I made a decision to not be sick anymore. You hear me flu ?!?? #back2work";;;#back2work;"692401787286876160";https://twitter.com/TheRajaKumari/status/692401787286876160
;2016-01-27 11:39;0;1;"Just entered the ballot for @royalparkshalf from my sick bed #faith #flu #fingerscrossed";;@royalparkshalf;#faith #flu #fingerscrossed;"692401447602884608";https://twitter.com/GillianStraine/status/692401447602884608
;2016-01-27 11:38;0;0;"i feel ya i am sick with the flu :-( @tyleroakley https:// twitter.com/tyleroakley/st atus/692380591082307584 …";;@tyleroakley;;"692401318456115201";https://twitter.com/jestrada1206/status/692401318456115201
;2016-01-27 11:33;0;0;"#flu strikes - last week almost 50% of the studio staff were off sick ... And not all of them are back yet.";;;#flu;"692400125847736320";https://twitter.com/IriySoft/status/692400125847736320
;2016-01-27 11:32;0;0;"sharing #suaju One inmate dead, others being treated for flu symptoms at Indiana prison - .. #illness #ill #sick http:// dld.bz/ekzdU";;;#suaju #illness #ill #sick;"692399697936388097";https://twitter.com/TherapyForum/status/692399697936388097
;2016-01-27 11:26;0;2;"//Writer is sick so expect grouchy Hati/torture porn. Either that or high-on- flu -medicine weirdness idk.";;;;"692398355998248961";https://twitter.com/moonhoundman/status/692398355998248961
;2016-01-27 11:24;0;1;"Feeling better today. stomach flu /food poisoning. Everyone is so sick .";;;;"692397666358149121";https://twitter.com/destinyviolette/status/692397666358149121
;2016-01-27 11:17;0;0;"Dying with flu and 2/3's of the kiddies sick as well ! Not fun with a newborn & himself working evenings";;;;"692396042650828803";https://twitter.com/NoSandy4OldMen/status/692396042650828803
;2016-01-27 11:17;0;0;"my dad got me sick , turns out it's the flu … yay";;;;"692395967266557952";https://twitter.com/little_pav/status/692395967266557952
;2016-01-27 11:16;0;2;"Sick , got the flu afterlan sickness strikes again. Patient zero is @OnFireSemmler or @Sadokist";;@OnFireSemmler @Sadokist;;"692395699728695297";https://twitter.com/Jerckysminion/status/692395699728695297
;2016-01-27 11:16;0;1;""Oh get the flu shot Haley it won't make you sick " yeah right.";;;;"692395669651333121";https://twitter.com/hayelayy_query/status/692395669651333121
;2016-01-27 11:14;0;1;"I hate the flu shot I end up getting sick every time I get it.";;;;"692395253484118017";https://twitter.com/iwascody/status/692395253484118017
;2016-01-27 11:11;0;0;"@CauseImThaBOSS Aww you got the flu ? Buy some Theraflu tea tho, it helped me out when I was sick";;@CauseImThaBOSS;;"692394485083303936";https://twitter.com/iLoLove_/status/692394485083303936
;2016-01-27 11:10;0;1;"Wish this winter flu would piss off and leave me the hell alone sick of being sick";;;;"692394180539236353";https://twitter.com/jmanellis/status/692394180539236353
;2016-01-27 11:02;0;0;"I'm officially sick ... with flu .... in summer";;;;"692392364510412800";https://twitter.com/wild_tree_/status/692392364510412800
;2016-01-27 10:56;3;1;"Sick with the flu ? Drink plenty of fluids so you don’t get dehydrated. More tips here: http:// 1.usa.gov/1Y2smdz pic.twitter.com/QH3KQgwAIy";;;;"692390654807269377";https://twitter.com/MassDPH/status/692390654807269377
;2016-01-27 10:52;0;0;"I'm so sick I feel like Jordan's flu game";;;;"692389767435153410";https://twitter.com/95_TilliIfinity/status/692389767435153410
;2016-01-27 10:47;0;0;"Getting sick is no fun. Try to fight cold and flu germs with these tips! http:// fb.me/7GTtzlyDp";;;;"692388415011160064";https://twitter.com/MilResource/status/692388415011160064
;2016-01-27 10:46;5;2;"Everyone is sick and I'm happy to say I haven't caught this flu going around bless up";;;;"692388166813245441";https://twitter.com/Alysiajasminee/status/692388166813245441
;2016-01-27 10:33;0;0;"I am sick still, had strong meds of sinus infection as well as for flu . Am sleepy as hell but can't fall asleep? Insomnia like hell";;;;"692385045701496832";https://twitter.com/kathsterrrr/status/692385045701496832
;2016-01-27 10:33;0;0;"When you're sick in bed and can't even get an "how are yu feeling" let alone a care package to get you through the flu";;;;"692384923609632768";https://twitter.com/_Jemmstonee/status/692384923609632768
;2016-01-27 10:33;0;0;"@markbegg49 been really sick with flu for the past 4 days, hate to ask but could you pick me up some big roll we are out & I can barely walk";;@markbegg49;;"692384882002169856";https://twitter.com/Dope_Danny/status/692384882002169856
;2016-01-27 10:27;0;6;"I have the flu but my bio teacher won't let us make up labs so y'all can thank her when you get sick cause I'm not missing a day";;;;"692383507994296321";https://twitter.com/SarahAlcodray/status/692383507994296321
;2016-01-27 10:26;0;0;"I don't remember if it was a snow day or we were all out of school sick with the flu but I recall vividly us kids... http:// fb.me/28jxINTrW";;;;"692383177848045568";https://twitter.com/DaveSkinnerWTP/status/692383177848045568
;2016-01-27 10:25;0;0;"As if still feeling sick from the flu wasn't bad enough, I'm now having the worst period pain. Owwwwww.";;;;"692383004606472193";https://twitter.com/MayugeBeam/status/692383004606472193
;2016-01-27 10:21;0;1;"I had no idea when I got the flu 2 weeks ago that I’d be really sick for 4 days, then kind of sick for all eternity. #cough #sniffle #tired";;;#cough #sniffle #tired;"692381958689566720";https://twitter.com/MsRedPen/status/692381958689566720
;2016-01-27 10:21;1;0;"90 Dogs Sick as Canine Flu Outbreak Reaches Seattle https://www. bloglovin.com/blog/post/3451 627/4727261655 … on @bloglovin";;@bloglovin;;"692381875118194689";https://twitter.com/TheFurMom/status/692381875118194689
;2016-01-27 10:18;0;0;"This flu is killing me, i should have listened when bae said "ungahambi iyanetha, linda" i was too mad though. Now i'm sick :(";;;;"692381279468273668";https://twitter.com/AkiiTunchirezz/status/692381279468273668
;2016-01-27 10:07;0;0;"@RealtorMaurice sick , flu ?";;@RealtorMaurice;;"692378392021319685";https://twitter.com/GIFTREVOLVER/status/692378392021319685
;2016-01-27 10:06;7;6;"because taking a sick day from work or school isnt just for the flu #BellLetsTalk";;;#BellLetsTalk;"692378080296439809";https://twitter.com/heidi_stricko/status/692378080296439809
;2016-01-27 10:02;0;0;"Bumpin Da Drought 3 on this beautiful day to be alive! Done being sick ... fuck that cold/ flu shit lol READY TO... http:// fb.me/4Mn4CJkKe";;;;"692377247680823296";https://twitter.com/JayRama17/status/692377247680823296
;2016-01-27 10:02;0;1;"A HUGE SHOUT OUT to our Director of Fund Raising Debbie! Sick with stomach flu she pushed through and went out... http:// fb.me/2k6RxOEmN";;;;"692377159747371008";https://twitter.com/miloscats/status/692377159747371008
;2016-01-27 09:59;2;1;"Jason Day out sick w/ flu symptoms. Hope he feels better tomorrow. Bummer for the amateurs who thought they'd get to play w/ him today.";;;;"692376363458637824";https://twitter.com/BenHigginsSD/status/692376363458637824
;2016-01-27 09:58;0;0;"Ate for the first time since Monday and got sick 10 minutes later lol thanks flu I appreciate it.";;;;"692376205786484736";https://twitter.com/Jkh722/status/692376205786484736
;2016-01-27 09:56;0;0;"Who has time to be sick ? Three simple ways to fight flu : http:// umhealth.me/flu2016 via @UMHealthSystem http:// fb.me/2qAcs1GSJ";;@UMHealthSystem;;"692375576187965441";https://twitter.com/MLabsUM/status/692375576187965441
;2016-01-27 09:56;0;1;"Who has time to be sick ? Three simple ways to fight flu : http:// umhealth.me/flu2016 via @UMHealthSystem pic.twitter.com/trooiyrjjx";;@UMHealthSystem;;"692375542998376448";https://twitter.com/MLabsUM/status/692375542998376448
;2016-01-27 09:54;0;0;"During cold & flu season, lots of regular blood donors can't give because they're sick . If you're feeling well, take the time to save a life";;;;"692375040864690176";https://twitter.com/davidharvey/status/692375040864690176
;2016-01-27 09:54;0;1;"I don't want my employer to treat me like a 1st grader needing a doctor's note if I'm home sick with the flu or cold. I don't go to doctors.";;;;"692375031716904960";https://twitter.com/merittandrews/status/692375031716904960
;2016-01-27 09:49;0;1;"We got the flu / in bed sick . But still have time to #BellLetsTalk pic.twitter.com/xvcpvl8yCJ";;;#BellLetsTalk;"692373879000600576";https://twitter.com/GrantDillane/status/692373879000600576
;2016-01-27 09:48;0;6;"HEY COLD & FLU SEASON CAN'T TELL IF STILL SICK OR JUST HUNGOVER FROM THE SWEET SUCCOR OF THE Q pic.twitter.com/7MeFSPnxIq";;;;"692373551333011456";https://twitter.com/JOEMACLEOD666/status/692373551333011456
;2016-01-27 09:47;3;18;". @djmateo904 is home sick with the "TOTY flu ": http://www. twitch.tv/mutheadtv . pic.twitter.com/5IDurQ61vs";;@djmateo904;;"692373292502548480";https://twitter.com/Muthead/status/692373292502548480
;2016-01-27 09:45;0;0;"I fucking hate flu shots ! They make me sick got the worst cold of my life";;;;"692372795217592321";https://twitter.com/SaliahRoyal/status/692372795217592321
;2016-01-27 09:44;0;1;"even as i'm sick with the flu , I'm still cuter than you ♡";;;;"692372519668576260";https://twitter.com/violence_onanie/status/692372519668576260
;2016-01-27 09:41;0;0;"If a team gets the flu , they all should be able to call in sick , to avoid those disastrous games.... #Avs BOUNCE BACK TIME!";;;#Avs;"692371850597384192";https://twitter.com/SebastianHNoble/status/692371850597384192
;2016-01-27 09:35;0;0;"Who has time to be sick ? Three simple ways to fight flu : http:// umhealth.me/flu2016 pic.twitter.com/4gKfd2Df6X";;;;"692370270510800897";https://twitter.com/umichmedicine/status/692370270510800897
;2016-01-27 09:32;0;0;"Flu ?" @Ree_Tumii : Damn.. I think I'm getting sick "";;@Ree_Tumii;;"692369525598216193";https://twitter.com/Thartch_/status/692369525598216193
;2016-01-27 09:30;0;0;"Nobody likes being sick . Here are 4 Ways to keep the #flu away! http:// bit.ly/20oLsbs pic.twitter.com/g5OY7LApyd";;;#flu;"692369078430756864";https://twitter.com/feather_mag/status/692369078430756864
;2016-01-27 09:28;0;0;"Flu Vaccine makes me sick !!";;;;"692368641887641600";https://twitter.com/iamannemontano/status/692368641887641600
;2016-01-27 09:26;0;1;"Great ideas for avoiding the flu - especially for the Big Game! Tips For Not Getting Sick at Super Bowl Parties http:// bit.ly/1nnO5vB";;;;"692368023219470336";https://twitter.com/riepl1/status/692368023219470336
;2016-01-27 09:25;0;0;"I'm so sick , ugh I hate the flu , and I have an important job in school, just great UGH";;;;"692367918621806592";https://twitter.com/Ashley22_1D/status/692367918621806592
;2016-01-27 09:25;0;0;"Im sick again, Flu has no end ... #coldisakiller";;;#coldisakiller;"692367816415186945";https://twitter.com/irresistibleOne/status/692367816415186945
;2016-01-27 09:22;0;0;"Does your child have the flu ? Keep sick children home from school and day care to prevent spreading the flu virus... http:// fb.me/KueYaWD3";;;;"692367175580061697";https://twitter.com/WCCHlthDist/status/692367175580061697
;2016-01-27 09:21;0;1;"@heyangeIstyIes January 27, 2016 (i've been sick with the flu so I haven't been able to do this ) pic.twitter.com/IsMVtLr0yi";;@heyangeIstyIes;;"692366703804694528";https://twitter.com/heyangeIstyIes/status/692366703804694528
;2016-01-27 09:18;26;2;"Tired of your kids getting sick ? Check out these Natural Cold & Flu Remedies that WORK! http:// livingwellmom.com/2016/01/favori te-natural-cold-and-flu-remedies-for-kids/ … pic.twitter.com/07XN24gUtM";;;;"692366100735102976";https://twitter.com/LivingWellMom/status/692366100735102976
;2016-01-27 09:18;0;0;"#BellLetsTaIk because having to call in sick with the flu when you can't find the energy or the will to exist isn't okay #EndTheStigma";;;#BellLetsTaIk #EndTheStigma;"692365981709115392";https://twitter.com/MaddiMcManus/status/692365981709115392
;2016-01-27 09:16;0;1;"it's my moms birthday and we're both sick w the flu";;;;"692365647028842496";https://twitter.com/celinabecerraa/status/692365647028842496
;2016-01-27 09:14;0;0;"@mattleslie74 it's been flying round my work as well. Everyone I've been marking off as sick has had gastric flu and migraine";;@mattleslie74;;"692365106399813632";https://twitter.com/AineCarson1/status/692365106399813632
;2016-01-27 09:13;7;7;"#BellLetsTalk because I should never feel obligated to call in and lie to work and tell them Im sick with the flu when it's a mental illness";;;#BellLetsTalk;"692364871774633986";https://twitter.com/manuellascotton/status/692364871774633986
;2016-01-27 09:12;0;0;"finally feel sick * FLU";;;;"692364543738126336";https://twitter.com/Abeer_ElJannah/status/692364543738126336
;2016-01-27 09:09;0;1;"I survived flu season at work and so of course I must get sick just as break ends and school starts";;;;"692363815413874688";https://twitter.com/MacKenzieNicol/status/692363815413874688
;2016-01-27 09:08;0;0;"@Bell_LetsTalk I'm at home today cause I'm physically sick with a flu . We need employers add #mentalhealthdays to list. #BellLetsTaIk";;@Bell_LetsTalk;#mentalhealthdays #BellLetsTaIk;"692363436676751360";https://twitter.com/JenniferAubert1/status/692363436676751360
;2016-01-27 09:05;1;0;"Because I can call sick into work for the flu but not anxiety or depression. #BellLetsTalk";;;#BellLetsTalk;"692362737289039872";https://twitter.com/SidneyWeich/status/692362737289039872
;2016-01-27 09:02;0;0;"What is everyone's thoughts on getting a flu shot? If u get it does it work n if u r against it y? Ive been sick all winter the last 2 yrs!";;;;"692362043333046272";https://twitter.com/JoeyDitto/status/692362043333046272
;2016-01-27 09:01;0;0;"#BellLetsTalk employers, #mentalhealth sick days just as important as the flu . Education/support is key.";;;#BellLetsTalk #mentalhealth;"692361915591450627";https://twitter.com/HgwilsonWilson/status/692361915591450627
;2016-01-27 09:00;0;1;"the whole time i was at mexico i was sick with the fucking stomach flu";;;;"692361598103478273";https://twitter.com/jessicanic0_/status/692361598103478273
;2016-01-27 09:00;0;3;"update from yesterday's flu shot: I'm sick as fuck";;;;"692361547583066112";https://twitter.com/bbysquids/status/692361547583066112
;2016-01-27 09:00;0;0;"#BellLetsTalk because taking a day off for the flu and taking a mental day away BOTH sick days";;;#BellLetsTalk;"692361519640743936";https://twitter.com/leger_meaghan/status/692361519640743936
;2016-01-27 08:54;0;1;"#BellLetsTalk about how it's ok to call in sick if you have the flu , but it's not ok to call in to get help for mental illness #SickNotWeak";;;#BellLetsTalk #SickNotWeak;"692359976665354241";https://twitter.com/jessiecraig/status/692359976665354241
;2016-01-27 08:52;0;2;"Smh..this cocksucka is at work sick again! His kids got him sick . He's the reason I almost died a month ago with the flu";;;;"692359638759706624";https://twitter.com/mooseDagr8/status/692359638759706624
;2016-01-27 08:49;0;0;"I hate being sick with flu";;;;"692358885013876736";https://twitter.com/Yonwaba_11/status/692358885013876736
;2016-01-27 08:43;0;0;"Is your precious very prone to flu and fall sick easily since they attend school? Fret NOT is normal and a... http:// fb.me/10vmSoTa3";;;;"692357313647230976";https://twitter.com/Nichebabies/status/692357313647230976
;2016-01-27 08:42;0;0;"@sskai88 wait. bikos i am sick flu , batukk and meriang . bikos i am pusing";;@sskai88;;"692357070339715072";https://twitter.com/Rines12_/status/692357070339715072
;2016-01-27 08:32;0;0;"#Constipat #refredat #hivern #cold #winter #sick #moc #flu #illustration #illustartors … https://www. instagram.com/p/BBC8O4tzEcJ/";;;#Constipat #refredat #hivern #cold #winter #sick #moc #flu #illustration #illustartors;"692354488485679108";https://twitter.com/laurabimon/status/692354488485679108
;2016-01-27 08:26;0;0;"Sick with the flu wishing I was at @VanAndelArena cheering on @griffinshockey and eating lunch! #gogrg #griffinslove #frkismyfave";;@VanAndelArena @griffinshockey;#gogrg #griffinslove #frkismyfave;"692353014426923013";https://twitter.com/dasubu/status/692353014426923013
;2016-01-27 08:25;0;8;"Turn your sick day into a spa day! Anna De Souza will share spa-inspired cold and flu remedies you can make at home at 9:30am on Good Day";;;;"692352623958106112";https://twitter.com/FOX29philly/status/692352623958106112
;2016-01-27 08:24;0;0;"#HomeOffice #everwhereSAP #flu and #sick #missingmylife pic.twitter.com/XEhro5NTpb";;;#HomeOffice #everwhereSAP #flu #sick #missingmylife;"692352572171128832";https://twitter.com/Essrra__/status/692352572171128832
;2016-01-27 08:22;2;2;"Don't get sick at ur @SuperBowl party. Today on @ABC4GMU @Mark_Hiatt w/ @RegenceUtah shared a game plan to avoid flu pic.twitter.com/g9kzCnXqWG";;@SuperBowl @ABC4GMU @Mark_Hiatt @RegenceUtah;;"692352058159079424";https://twitter.com/briancarlsontv/status/692352058159079424
;2016-01-27 08:22;0;1;"I AM SO SICK LIKE THE FLU";;;;"692351907101192192";https://twitter.com/jusunofu/status/692351907101192192
;2016-01-27 08:21;0;1;"like how when ur hella sick w the flu or smthn and u cant remember ur body not aching or ur head not hurting";;;;"692351671414845440";https://twitter.com/belnarios/status/692351671414845440
;2016-01-27 08:20;0;0;"I also look sick like I have the flu or something when I'm on my period lol";;;;"692351538979835904";https://twitter.com/Thaprincess___/status/692351538979835904
;2016-01-27 08:16;0;0;"many of my classmates r sick from the flu ....... and I think I'm getting it soon";;;;"692350528882241536";https://twitter.com/Sabrinajong0514/status/692350528882241536
;2016-01-27 08:09;0;0;"Home sick with the flu https:// twitter.com/wraltraffic/st atus/692347756535549953 …";;;;"692348797670785024";https://twitter.com/shellheels/status/692348797670785024
;2016-01-27 08:08;0;0;"@whitegl @ArianaGicPerry Sick , Russians do have the flu in there Brains???";;@whitegl @ArianaGicPerry;;"692348419344613380";https://twitter.com/Polennieuwsnl/status/692348419344613380
;2016-01-27 08:04;1;1;"You don't have to be sick (cold, flu ) to call in sick for work! #BellLetsTalk";;;#BellLetsTalk;"692347500712304640";https://twitter.com/BigDaddyMur/status/692347500712304640
;2016-01-27 07:48;0;0;"Ugh fuck!! I think i gg get sick . Sore throat and the feeling whenever u gg getting a flu ...pls i dont want to get sick !!!";;;;"692343477271592960";https://twitter.com/_maanz_/status/692343477271592960
;2016-01-27 07:48;0;0;"I'm sick with the flu and I feel like I'm dying. I haven't been sick in 20+ years.";;;;"692343371818409984";https://twitter.com/Jarlan23/status/692343371818409984
;2016-01-27 07:43;0;1;"@pjar72 thank you, all is good getting over the flu , sucks being sick lol have a great day!! :)";;@pjar72;;"692342290812162048";https://twitter.com/AlexAlt97667905/status/692342290812162048
;2016-01-27 07:40;0;0;"@tyleroakley guess who is sick with the flu amahahahh";;@tyleroakley;;"692341343792861184";https://twitter.com/HellaUnicorn/status/692341343792861184
;2016-01-27 07:35;0;0;"Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic).";;;;"692340126425321472";https://twitter.com/DigBeingADad/status/692340126425321472
;2016-01-27 07:33;0;1;"When your sick with flu but you have pizza to make things better #CheatDay #Pizza pic.twitter.com/czycecA7RG";;;#CheatDay #Pizza;"692339743871385605";https://twitter.com/EushieW/status/692339743871385605
;2016-01-27 07:30;0;0;"@kalleicat soon princess!! I'm so sorry, I'm hella sick with the flu again";;@kalleicat;;"692338817156661248";https://twitter.com/deejayy7/status/692338817156661248
;2016-01-27 07:29;0;0;"Why would you want to name a shoe after something that makes you deathly sick like the flu ? #flugame";;;#flugame;"692338651083227137";https://twitter.com/xeromorphic/status/692338651083227137
;2016-01-27 07:26;0;0;"been sick for a month & now the flu ...? whyyyy?!";;;;"692337889439514624";https://twitter.com/kenzswafford/status/692337889439514624
;2016-01-27 07:22;5;5;"when you are sick , you don't "become" the flu , or a broken arm, or cancer, or whatever you have. you are not your illness. #BellLetsTalk";;;#BellLetsTalk;"692336855552036864";https://twitter.com/nikespineli/status/692336855552036864
;2016-01-27 07:21;0;0;"There was a time I didn't want to go to school, so I faked sick and went to the hospital, and it turned out I really did have the flu .";;;;"692336745879322625";https://twitter.com/hachi_enbot/status/692336745879322625
;2016-01-27 07:20;0;0;"It's okay to be mentally sick to the point where you can't function just like it's okay to be in bed with the flu . Seek help. #BellLetsTalk";;;#BellLetsTalk;"692336306224009216";https://twitter.com/CynicallyIll/status/692336306224009216
;2016-01-27 07:17;0;0;"sick of waiting for my result from MOE and now I'm really sick . headhache + flu .-.";;;;"692335741737631744";https://twitter.com/ErraJamal/status/692335741737631744
;2016-01-27 07:09;0;0;"Because you wouldn't tell someone with the flu to "Just stop being sick " #BellLetsTalk";;;#BellLetsTalk;"692333537685450752";https://twitter.com/carter_probably/status/692333537685450752
;2016-01-27 07:04;0;0;"Sick than a mf, feel like I got the flu ..";;;;"692332278240956417";https://twitter.com/Paris_773/status/692332278240956417
;2016-01-27 06:58;0;2;"#BellLetsTalk about all the sick days I've wanted to take but I didn't have the flu so that must mean I'm okay right????";;;#BellLetsTalk;"692330842295791616";https://twitter.com/mirmirmirman/status/692330842295791616
;2016-01-27 06:51;0;0;"Q: What do you call a half-dozen Indians with Asian flu ? A: Six sick Sikhs (sic).";;;;"692328962874191872";https://twitter.com/Keepontruckin71/status/692328962874191872
;2016-01-27 06:44;32;20;"#BellLetsTalk because 9 times out of 10 staying home because you were sick was not because of the flu or a cold";;;#BellLetsTalk;"692327262360838144";https://twitter.com/haaylaz17/status/692327262360838144
;2016-01-27 06:41;0;2;"you ever lay in bed sick at the same time you normally go warm up the car and think 'maybe i should start getting flu shots' maybe next year";;;;"692326601799921664";https://twitter.com/honeyafterdark/status/692326601799921664
